repo,path,id,group,stated_status_line,lifecycle_phase,owner,baseline_status,baseline_closed,last_git_commit_date,last_git_commit,age_days,evidence_line,evidence_quote,evidence,classification_method,checked_boxes,unchecked_boxes,source_sha256,retirement_candidate,retirement_reason,duplicate_id_across_repos
futon5a,futon5a/holes/excursions/E-networked-intelligence.md,E-networked-intelligence,undetermined,,,,unknown,no,2026-05-03T19:10:11+01:00,78d98fd05a2a9b35479b74021d7fb9a8ccf4ceb4,141,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,6e2879b0a6570ff3f68e0f730e11e21b29f38b3379a88b34fecaecb2ad4bbd4e,no,,
futon5a,futon5a/holes/excursions/E-strategic-bridge-motif-comparison-v0.md,E-strategic-bridge-motif-comparison-v0,undetermined,,,,unknown,no,2026-05-03T19:10:11+01:00,78d98fd05a2a9b35479b74021d7fb9a8ccf4ceb4,141,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,3726241e8d91582d8945e65e53f85ed140b9f7542e02459227bb8508961e4fec,no,,
futon5a,futon5a/holes/excursions/E-strategy-candidate-bridge-v0.md,E-strategy-candidate-bridge-v0,undetermined,,,,unknown,no,2026-05-03T19:10:11+01:00,78d98fd05a2a9b35479b74021d7fb9a8ccf4ceb4,141,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,8074a0a1756eaaccd0e14077c3dbbdd09fa7bca8d74431142b5c02948b37050b,no,,
futon5a,futon5a/holes/excursions/E-the-dark-tower-2.md,E-the-dark-tower-2,open,L4: **Status:** synthesis / framing. v1 *named* the tower; v2 picks up the **heavy CT machinery** — the,,,synthesis / framing. v1 *named* the tower; v2 picks up the **heavy ct machinery*,no,2026-08-26T17:10:22+00:00,e1a8c5252f45b8b7e7008943a397657ce80d8911,26,4,**Status:** synthesis / framing. v1 *named* the tower; v2 picks up the **heavy CT machinery** — the,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,99906a950fd84894eec7bae909ced4eb6c6f2ffa3a185218ded2c1f9fb986286,no,,
futon5a,futon5a/holes/excursions/E-the-dark-tower.md,E-the-dark-tower,open,L4: **Status:** synthesis / framing excursion. Names the thing the stack has been circling for months.,,,synthesis / framing excursion. names the thing the stack has been circling for m,no,2026-06-09T13:59:40+01:00,5aeabb58cc77fc0308aeff2aaadede5a5c9c702d,104,4,**Status:** synthesis / framing excursion. Names the thing the stack has been circling for months.,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,23758652e12f0fbd9ae3d1f0e395572181a4e09bbb3bb1e941e73e96c4cf1cde,yes,Open; last Git touch 2026-06-09 UTC (104 days before census date).,
futon5a,futon5a/holes/excursions/E-trip-journal-base-camp.md,E-trip-journal-base-camp,undetermined,,,,-|---|,no,2026-05-03T19:10:11+01:00,78d98fd05a2a9b35479b74021d7fb9a8ccf4ceb4,141,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,63b7e05523737d4f160a3520b14381cd25fa82f8a87325db451055b7a935aee8,no,,
futon5a,futon5a/holes/excursions/E-war-machine-qa.md,E-war-machine-qa,undetermined,,,,md` (the futonic phase discipline,no,2026-05-03T19:10:11+01:00,78d98fd05a2a9b35479b74021d7fb9a8ccf4ceb4,141,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,26c71a508147ef778b025baed7fdffe74c2737d71ca2201a07b2d895440721c4,no,,
futon5a,futon5a/holes/excursions/E-webarxana-as-hinge-log-backend.md,E-webarxana-as-hinge-log-backend,undetermined,,,,unknown,no,2026-05-03T19:10:11+01:00,78d98fd05a2a9b35479b74021d7fb9a8ccf4ceb4,141,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,c81c33eca0abfa07c87287ea27eb84843d4a7a9410403f0ed5f7a47594204a2a,no,,
futon5a,futon5a/holes/excursions/E-wm-operator-observations.md,E-wm-operator-observations,open,"L3: **Status:** SPECIFIED 2026-08-17 (claude-9, at Joe's direction, during",,,"specified 2026-08-17 (claude-9, at joe's direction, during",no,2026-08-25T18:55:50+00:00,167a2bdc71a6ea2eef6828a60c2f53fb502a7d9b,27,3,"**Status:** SPECIFIED 2026-08-17 (claude-9, at Joe's direction, during",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,65fbf2f1a63c8900c5c2d0cb0858971c34419f3126b07a21286c0f78e174a1a4,no,,
futon5a,futon5a/holes/missions/E-EOI-supervision.md,E-EOI-supervision,open,L4: **Status:** IDENTIFY phase (v0.1),L4 (status phase mentions): IDENTIFY,L7: claude-3 (this session); E-prefix discipline = owned end-to-end by single agent per `[[project_e_prefix_excursions]]`,identify phase (v0.1),no,2026-05-27T20:22:18+01:00,422fd72676ad6b86a916dc06d9eeb973ee22303e,117,4,**Status:** IDENTIFY phase (v0.1),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,b93e3918048d1d29a545762ce690b6b7386a53bab199d54c954f89038f59ea18,yes,Open; last Git touch 2026-05-27 UTC (117 days before census date).,
futon5a,futon5a/holes/missions/E-trip-journal-hit.md,E-trip-journal-hit,open,L30: - Status: `ready`,,,ready`,no,2026-05-03T19:10:11+01:00,78d98fd05a2a9b35479b74021d7fb9a8ccf4ceb4,141,30,- Status: `ready`,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,ba077eefced4dea0b68e727f147b8a7a64e6dc1b46e3ea91b00b5bb9f716eacc,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon5a,futon5a/holes/missions/M-a-sorry-enterprise.md,M-a-sorry-enterprise,open,L4: **Status:** IDENTIFY,L4 (status phase mentions): IDENTIFY,"L5: Joe + Claude (futon5a, futon3a, futon3c, futon0)",identify,no,2026-09-20T23:07:39+00:00,1e4ab8d74364dda325ef8aafb7f14696899ac5d9,1,4,**Status:** IDENTIFY,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,4,1ab529bf4344f88fe6ba6e455bc0dfaf731083b1f88778b44103090dfb2ea6bb,no,,
futon5a,futon5a/holes/missions/M-eoi-outbox-management.md,M-eoi-outbox-management,open,"L4: **Status:** IDENTIFY (chartered from the capability-star-map ""8 operator-gated caps""",L4 (status phase mentions): IDENTIFY,"L6: Joe + Mama Claude (futon5a, futon0)","identify (chartered from the capability-star-map ""8 operator-gated caps""",no,2026-06-12T19:38:41+01:00,fd2be4c0dd9b9ca110a9862aea5e53b703b51b7e,101,4,"**Status:** IDENTIFY (chartered from the capability-star-map ""8 operator-gated caps""",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,af534e9599d7f3b36c2266c45a975a0a752178e85c23fbb19f5d0479f78b6e83,yes,Open; last Git touch 2026-06-12 UTC (101 days before census date).,
futon5a,futon5a/holes/missions/M-explore-aiqa.md,M-explore-aiqa,closed-witnessed,"L3: Status: closed | L13: - **Status:** **CLOSED 2026-06-04** (Joe's call). Full arc in one session — HEAD → IDENTIFY → MAP → ARGUE → DERIVE → DOCUMENT. INSTANTIATE (writing the actual EoIs from the strawmen) is Joe's later out-of-scope work, gated per `mission-unlocks-eoi`.","L13 (status phase mentions): HEAD, IDENTIFY, MAP, ARGUE, DERIVE, DOCUMENT, INSTANTIATE",,closed,yes,2026-07-10T09:16:26+01:00,99ae9a38210e85b9e85ff8fb55960b9b5d2d77a7,73,200,"**DERIVE complete** (strawmen are the deliverable; actual EoIs are Joe's later eoi-engine runs = his INSTANTIATE, out of this mission's scope).","Own bounded deliverables are strawmen and two reusable pattern files, all documented; actual EoI writing explicitly out of this mission scope.",manual,0,0,310741866089639b345589bde3bbabb1364e36213e073819fc6603d452bd6eff,no,,
futon5a,futon5a/holes/missions/M-expressions-of-interest.md,M-expressions-of-interest,open,L4: **Status:** MAP / DERIVE / ARGUE / VERIFY all complete 2026-05-11. INSTANTIATE *in progress* (encounter-first reordering): Anthropic EoI revised-draft landed 2026-05-13 as proof-of-concept that the full eoi-engine + Arxana-Essays loop works; checkpoint recorded in §6. Step (a) send-decision still pending; steps (b)/(c)/(d) queued; step (e) — EoI-network-as-interest-model with **completeness-not-closure** as the property the corpus should have — added 2026-05-13. Schema artefact at `/home/joe/code/atthangika-buckets.json`.,"L4 (status phase mentions): MAP, DERIVE, ARGUE, VERIFY, INSTANTIATE","L5: Joe + Mama Claude (futon5a, futon0)",map / derive / argue / verify all complete 2026-05-11. instantiate *in progress*,yes,2026-08-25T18:55:50+00:00,167a2bdc71a6ea2eef6828a60c2f53fb502a7d9b,27,4,**Status:** MAP / DERIVE / ARGUE / VERIFY all complete 2026-05-11. INSTANTIATE *in progress* (encounter-first reordering): Anthropic EoI revised-draft landed 2026-05-13 as proof-of-concept that the full eoi-engine + Arxana-Essays loop works; checkpoint recorded in §6. Step (a) send-decision still pending; steps (b)/(c)/(d) queued; step (e) — EoI-network-as-interest-model with **completeness-not-closure** as the property the corpus should have — added 2026-05-13. Schema artefact at `/home/joe/code/atthangika-buckets.json`.,Earlier phases complete but INSTANTIATE explicitly in progress.,manual,0,0,01247c81a553bcba9e4b7bab9d4083c4a8710b918afd01d35486085d7f9710af,no,,
futon5a,futon5a/holes/missions/M-hypergraph-operator.md,M-hypergraph-operator,open,L4: **Status:** IDENTIFY,L4 (status phase mentions): IDENTIFY,"L5: Joe + Claude (futon5a, data from futon0/futon7)",identify,no,2026-09-20T23:07:39+00:00,1e4ab8d74364dda325ef8aafb7f14696899ac5d9,1,4,**Status:** IDENTIFY,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,5,a7f290c3e79e172b8f4b60981150faacce4890827acfe9631d6c2ed93f323f3c,no,,
futon5a,futon5a/holes/missions/M-landing-practice.md,M-landing-practice,open,L4: **Status:** IDENTIFY (stub — develop interactively in a private session),L4 (status phase mentions): IDENTIFY,,identify (stub — develop interactively in a private session),no,2026-05-03T19:10:11+01:00,78d98fd05a2a9b35479b74021d7fb9a8ccf4ceb4,141,4,**Status:** IDENTIFY (stub — develop interactively in a private session),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,da99f19c35426a7212b637955e3fd2a679b113503921bcccea1855278d4bd101,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon5a,futon5a/holes/missions/M-learning-loop.md,M-learning-loop,open,L4: **Status:** INSTANTIATE (pipeline live; graph ingested live into Futon1b and rendered at WebArxana `/live/capability-graph.html` 2026-07-16; **criteria 3–4 ACCEPTED by operator 2026-07-22** — see checkpoint; follow-up: E-capability-graph-ui-polish),L4 (status phase mentions): INSTANTIATE,L1536: the chartered War Machine follow-up mission's,instantiate (pipeline live; graph ingested live into futon1b and rendered at web,no,2026-07-22T12:09:50+01:00,3b2dd731da0b1c3a50a44766df378e703cec5e4a,61,4,**Status:** INSTANTIATE (pipeline live; graph ingested live into Futon1b and rendered at WebArxana `/live/capability-graph.html` 2026-07-16; **criteria 3–4 ACCEPTED by operator 2026-07-22** — see checkpoint; follow-up: E-capability-graph-ui-polish),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,9520a47e4f0e22f07c67a166a1d6fa66acd59a5737860624c75ece0e194149e6,yes,Open; last Git touch 2026-07-22 UTC (61 days before census date).,
futon5a,futon5a/holes/missions/M-recommendation-bindings.md,M-recommendation-bindings,open,L4: **Status:** DERIVE (2026-04-26),L4 (status phase mentions): DERIVE,L5: Joe + agent (handoff from War Bulletin 8 conversation) | L295: Joe (decisions) + fresh Claude agent (implementation).,derive (2026-04-26),no,2026-05-03T19:10:11+01:00,78d98fd05a2a9b35479b74021d7fb9a8ccf4ceb4,141,4,**Status:** DERIVE (2026-04-26),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,16840bfb04cf5c3da29111b3bc26b3ff1de5367a02c6ca0431aac50cc4d4a3c2,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon5a,futon5a/holes/missions/M-self-improvement-loop.md,M-self-improvement-loop,open,L4: **Status:** IDENTIFY + DERIVE (bootstraps itself),"L4 (status phase mentions): IDENTIFY, DERIVE",L5: Joe (this is the one mission that can't be delegated),identify + derive (bootstraps itself),no,2026-02-25T17:39:14+00:00,3038068e0724bb92bc965f13017fed5d2cb77c82,208,4,**Status:** IDENTIFY + DERIVE (bootstraps itself),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,15e32cef141041fdab0d8d1c2830359e6c781245715c90f9d7d85200262f114c,yes,Open; last Git touch 2026-02-25 UTC (208 days before census date).,
futon5a,futon5a/holes/missions/M-stack-geometry.md,M-stack-geometry,open,L4: **Status:** IDENTIFY (2026-04-19),L4 (status phase mentions): IDENTIFY,L5: Joe + agent,identify (2026-04-19),no,2026-09-20T23:07:39+00:00,1e4ab8d74364dda325ef8aafb7f14696899ac5d9,1,4,**Status:** IDENTIFY (2026-04-19),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,5,ff77ba1c44f45a325c51ae3e274f2c4911413b3d12958889fedbecc386b3bf4d,no,,
futon5a,futon5a/holes/missions/M-stack-stereolithography.md,M-stack-stereolithography,open,L4: **Status:** INSTANTIATE (2026-04-26),L4 (status phase mentions): INSTANTIATE,L5: Joe + agent,instantiate (2026-04-26),no,2026-05-03T19:10:11+01:00,82666ad670c547ce12a9ffefb71eafe9215c592b,141,4,**Status:** INSTANTIATE (2026-04-26),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,6b7d21bf47fbb365e59a209d474fe368f0a376543292fa95af12cfcd047fa303,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon5a,futon5a/holes/missions/M-trip-journal.md,M-trip-journal,open,L3: **Status:** IDENTIFY (2026-04-17),L3 (status phase mentions): IDENTIFY,L445: Joe (Hyperreal Enterprises).,identify (2026-04-17),no,2026-05-03T19:10:11+01:00,78d98fd05a2a9b35479b74021d7fb9a8ccf4ceb4,141,3,**Status:** IDENTIFY (2026-04-17),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,c133cd4ebf482a30d04db1fd44ea5276a04d3f09e069fe50799c41a8aa8ca0ae,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon5a,futon5a/holes/missions/M-war-machine-wiring.md,M-war-machine-wiring,open,"L4: **Status:** VERIFY (2026-05-01) — Checkpoint 1 lands stepper trial against M-reachable-from-boot trajectory; vocabulary passes structural-distinction test; substrate-2 commit-vertex coverage gap surfaced as V-1 pre-condition; D-7.5 vocabulary refinements identified (catalog-coverage, generalization-vs-addition, implicit-to-typed lift, epistemic-humility primitive)",L4 (status phase mentions): VERIFY,L5: Joe + Claude,verify (2026-05-01) — checkpoint 1 lands stepper trial against m-reachable-from-,no,2026-05-03T19:10:11+01:00,78d98fd05a2a9b35479b74021d7fb9a8ccf4ceb4,141,4,"**Status:** VERIFY (2026-05-01) — Checkpoint 1 lands stepper trial against M-reachable-from-boot trajectory; vocabulary passes structural-distinction test; substrate-2 commit-vertex coverage gap surfaced as V-1 pre-condition; D-7.5 vocabulary refinements identified (catalog-coverage, generalization-vs-addition, implicit-to-typed lift, epistemic-humility primitive)",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,94a8f3742ef1a7938c88be0c270426c1556b2441d35bb8ef674931766364ea36,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon6,futon6/holes/E-cold-storage.md,E-cold-storage,open,"L4: **Type:** E-prefix excursion. **Status:** :parked — note-taking only, no build.",,,"parked — note-taking only, no build.",no,2026-06-11T10:29:35+01:00,ddbc0fae0f5d9705da1ab7514414a4251aa2f242,102,4,"**Type:** E-prefix excursion. **Status:** :parked — note-taking only, no build.",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,4974be8fa247b6701f37e612d02ea268687f0fa4528acbbfca0402ebfc411334,yes,Open; last Git touch 2026-06-11 UTC (102 days before census date).,
futon6,futon6/holes/E-drainage-basin-policy-landscape.md,E-drainage-basin-policy-landscape,undetermined,,,L3: a Claude,unknown,no,2026-06-14T11:32:55+01:00,0d604ca2f263386be9070e656eb003d1f900a1cd,99,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,8fa85c259da3babb4a3cd0a6ba60455916c0e7b9c7cc23e1e6dbe10409324ca4,no,,
futon6,futon6/holes/E-ground-G.md,E-ground-G,open,L12: **Status:** CHARTERED (IDENTIFY).,L12 (status phase mentions): IDENTIFY,L8: claude-3.,chartered (identify).,no,2026-06-10T20:29:39+01:00,525849ed25e780a7d122a64328bb7f82e1c36831,103,12,**Status:** CHARTERED (IDENTIFY).,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,76b2d508136f8ad06a1a16fa593122b37086f1982c58861603dbe087f8ac5e3b,yes,Open; last Git touch 2026-06-10 UTC (103 days before census date).,
futon6,futon6/holes/E-miner-v2-bv-combs.md,E-miner-v2-bv-combs,undetermined,,,L3: a Claude | L40: claude-2 (end-to-end). **Typer:** `scripts/bv_comb_typer.py`,unknown,no,2026-06-14T11:29:18+01:00,9cd66b5a88d87ad271ca1f5e8f7b70ed9bff0bb6,99,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,14f25e71b51c8654b8d85fdf37e9ccbee489e5071f049c6eab398d91931588d5,no,,
futon6,futon6/holes/E-mining-qual-loop.md,E-mining-qual-loop,undetermined,,,,design,no,2026-08-05T14:26:42+01:00,52374e1042d424734e2bb73030e8d4c429f8f537,47,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,d9bd6767dd744b6769a5fd89598d62034854150e2208778a06627c3dd27cfcb4,no,,
futon6,futon6/holes/E-patch-agent-evidence-leaks.md,E-patch-agent-evidence-leaks,open,L4: **Status:** DERIVE-1 DONE (the shared classifier is built and both miners route through it; the,L4 (status phase mentions): DERIVE,"L113: single agent, end-to-end.",derive-1 done (the shared classifier is built and both miners route through it; ,yes,2026-07-10T09:16:27+01:00,a07ddd78f384cde6da609dfc319947402a93b620,73,4,**Status:** DERIVE-1 DONE (the shared classifier is built and both miners route through it; the,Only DERIVE-1 done; no whole-excursion close.,manual,0,0,f4cbf653f4087171801c43b99b162e97cf654a0e61878e812756deb8abbb99df,yes,Open; last Git touch 2026-07-10 UTC (73 days before census date).,
futon6,futon6/holes/E-prelim-anatomy-atlas.md,E-prelim-anatomy-atlas,undetermined,,,L4: a Codex agent. Bell claude-1 back with results + shas.**,unknown,no,2026-06-14T11:35:19+01:00,a8247a18efe1cbb4d50824b5606c3fceacea167c,99,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,6b1e4e8ff585b143d8cb01df222bbcf929ed940a30b4e49abd99393158dbc415,no,,
futon6,futon6/holes/E-scope-audit.md,E-scope-audit,undetermined,,,,header line; a §7 scope,no,2026-06-11T12:43:51+01:00,6af78566e81d2a2b3ae14c246a0c0e6c558d7fbe,102,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,5136507146f641f5e49f7373ff4c1022e36f4fc073810350acc55933c2250a65,no,,
futon6,futon6/holes/excursions/E-70B-on-raw-control-arm.md,E-70B-on-raw-control-arm,undetermined,,,,unknown,no,2026-06-18T08:42:15+01:00,7950307f5c53ceca2c9a84c2e058fd6603f8cefe,95,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,2b6a789b186339c5e5d66cbd3131fad06a6f0230dd767289b85d96641fe8991c,no,,
futon6,futon6/holes/excursions/E-bge-retrieval-cas-sel-3b.md,E-bge-retrieval-cas-sel-3b,undetermined,,,,unknown,no,2026-06-18T16:21:44+01:00,78e0ccda819828f77da38fc855028c96e5654c67,95,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,7e572bd5d67f8972aa380ce1136915d88651387c5ebfdfb3c67e6d39fdf00d5b,no,,
futon6,futon6/holes/excursions/E-clean.md,E-clean,undetermined,,,,unknown,no,2026-06-18T16:33:15+01:00,e42c8f86c0c8f5e37f16a1f2a7cf6360b5bd39b9,95,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,6a4c08de21fed28d5d82d5f33df1c26f62dda002db92f97799ae7eef626d12f7,no,,
futon6,futon6/holes/excursions/E-comprehension-foundation.md,E-comprehension-foundation,undetermined,,,,unknown,no,2026-06-22T17:48:22+01:00,5ddca2aa7b24e0c8dbfc847483cb3de467ee2113,91,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,a9179b7d1d28d3dfd770aac4ba8551412f70d3737a455899fd02c40cf943fa12,no,,
futon6,futon6/holes/excursions/E-discover-terms-as-dictionary-construction.md,E-discover-terms-as-dictionary-construction,undetermined,,,L4: Joe + claude-13 (this draft),"identify since 2026-04-29; this excursion scopes the §6.b ""paper → concept bridg",no,2026-05-20T12:38:12+01:00,cd6392f7ee05b3533f4e51b85ee38b4bbfae3be1,124,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,471c05f684b69322e55e056299f09e707b60e88dd09231a0717db87e2333c81b,no,,
futon6,futon6/holes/excursions/E-iatc-expository-alignment.md,E-iatc-expository-alignment,open,L3: **Date:** 2026-06-17 · owner: Joe + claude-6 (paired) · **Status:** EXPERIMENT DESIGN (pre-registered; not yet run),,L3: Joe + claude-6 (paired) · **Status:** EXPERIMENT DESIGN (pre-registered; not yet run),experiment design (pre-registered; not yet run),no,2026-06-17T11:03:54+01:00,cfec4f96da167166187f869de8b177bdf51f11a4,96,3,**Date:** 2026-06-17 · owner: Joe + claude-6 (paired) · **Status:** EXPERIMENT DESIGN (pre-registered; not yet run),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,866e86c36ca5fcb172bd4a21daae7a9ef58a799fab2bd6c7d71c3e5a1acfda9a,yes,Open; last Git touch 2026-06-17 UTC (96 days before census date).,
futon6,futon6/holes/excursions/E-iatc-model.md,E-iatc-model,open,"L4: **Status:** IDENTIFY/INSTANTIATE — working prototype on one paper (`0905.0595`),","L4 (status phase mentions): IDENTIFY, INSTANTIATE",L3: Opus (this session) · paired (Joe + Opus),"identify/instantiate — working prototype on one paper (`0905.0595`),",no,2026-06-18T08:07:41+01:00,b2bfc6082659312db82fdb8cf7ba2032e980a954,95,4,"**Status:** IDENTIFY/INSTANTIATE — working prototype on one paper (`0905.0595`),",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,a1e1ed7499880ddafa962f2144232e573802bbcdf8f876f326db0abcb7939a03,yes,Open; last Git touch 2026-06-18 UTC (95 days before census date).,
futon6,futon6/holes/excursions/E-informal-proof-checking-final-checklist.md,E-informal-proof-checking-final-checklist,undetermined,,,,going in:** the **deterministic build of the checker spine is complete** — all f,yes,2026-06-18T10:31:14+01:00,84c11ddeecfdcc3a8b3fa267ad155326d806d72a,95,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,e8351af53f9d8069d186adbbcfe460025dee1333f440b4d8eff759cd55a15091,no,,
futon6,futon6/holes/excursions/E-informal-proof-checking.md,E-informal-proof-checking,undetermined,,,,unknown,no,2026-06-17T22:13:39+01:00,4bc98a517f79c2dbe4b58f7f5a7859e2d780b792,96,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,da95757bb7cafd5ecd81b7bce967121f53b13be8edd78dd3418b8dd085f184ce,no,,
futon6,futon6/holes/excursions/E-learning-as-we-go-vs-futonzero.md,E-learning-as-we-go-vs-futonzero,undetermined,,,,unknown,no,2026-06-23T20:49:27+01:00,5c3294ac084173a4cc5d43d758ba891f4ebff375,90,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,3f568e48e0f16a91b11415066956be0d502fa0eaf54d882d60eadab2a244f203,no,,
futon6,futon6/holes/excursions/E-mfuton-silver.md,E-mfuton-silver,open,L4: **Status:** open / planning,,,open / planning,no,2026-04-28T16:39:57+01:00,c28922e96c647e761eac45ab7bdf299c9e6926b8,146,4,**Status:** open / planning,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,a3e6cc58a790aee73aff7a8c2b78202a26b75670490dcc43c628e988f59221d0,yes,Open; last Git touch 2026-04-28 UTC (146 days before census date).,
futon6,futon6/holes/excursions/E-mission-mining.md,E-mission-mining,open,L5: **Status:** RUN — miners built and run once over the corpus; now in the,,L3: claude-1 seat (this session) · spun out of the,run — miners built and run once over the corpus; now in the,no,2026-06-13T11:34:18+01:00,64fd463ac21d66977b274e378373b9907e0e30ae,100,5,**Status:** RUN — miners built and run once over the corpus; now in the,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,04a038510a5434dd4c3e0d239f34a6f3bb2a3fe2a231553ac1470d8cd5f14935,yes,Open; last Git touch 2026-06-13 UTC (100 days before census date).,
futon6,futon6/holes/excursions/E-prior-over-terms.md,E-prior-over-terms,undetermined,,,"L4: Claude owner (end-to-end; Agency down → built directly, gate-verified)",unknown,no,2026-06-18T08:07:41+01:00,b2bfc6082659312db82fdb8cf7ba2032e980a954,95,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,4,47831f446ee0defbbe2434b0dc705c15fa0f9c5a1420b051cf3cbc2e19c2e0ef,no,,
futon6,futon6/holes/excursions/E-sanitize-invalid-EDN.md,E-sanitize-invalid-EDN,open,"L4: **Status:** PARTIAL — the core fix is **shipped + tested** (commit on `master`, see below);",,,"partial — the core fix is **shipped + tested** (commit on `master`, see below);",no,2026-06-18T08:59:17+01:00,a04b3111af66c1f7480d9b3793bec38628020fee,95,4,"**Status:** PARTIAL — the core fix is **shipped + tested** (commit on `master`, see below);",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,83fde1728206594ad976247670d60e1fcacc96c80fbecbdf8ccb6c595eb9cb85,yes,Open; last Git touch 2026-06-18 UTC (95 days before census date).,
futon6,futon6/holes/excursions/E-scopes-math-to-code.md,E-scopes-math-to-code,open,"L4: **Status:** DRAFT stub (Joe-sized as *excursion, not mission*, 2026-06-01). Owner TBD — assign on reswarm (natural fit: claude-6, paired with claude-2's `M-differentiable-math` timeline).",,,"draft stub (joe-sized as *excursion, not mission*, 2026-06-01). owner tbd — assi",no,2026-06-09T16:38:27+01:00,758b298debaafff0631bcc74afdde91634b08d1f,104,4,"**Status:** DRAFT stub (Joe-sized as *excursion, not mission*, 2026-06-01). Owner TBD — assign on reswarm (natural fit: claude-6, paired with claude-2's `M-differentiable-math` timeline).",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,e8247ff98c5b346b2df0c4f1eaa7f23cc2e103bda314936a494a24c8d721e958,yes,Open; last Git touch 2026-06-09 UTC (104 days before census date).,
